sem 0: 	major: ['MCB-Biochem & Mol Biol']: 	1 Psychology-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	35AC Integrative Biology-Credit 	1A Mathematics-A 	1AL Chemistry-A 	3AC Anthropology-A 	1A Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	R5A Slavic Languages & Lit-A 	3AL Chemistry-A 	3A Chemistry-C 	1B Mathematics-B 	144 Music-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	8A Physics-A 	80 Earth & Planetary Science-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	70AC Geography-Credit 	C12 Earth & Planetary Science-A 	R5B Slavic Languages & Lit-A 	1B Biology-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	10 Nutritional Science & Tox-B 	84 Anthropology-A 	1A Biology-C 	1 Anthropology-A 	1AL Biology-B 	sem 6: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-B 	3BL Chemistry-A 	6 Psychology-A 	sem 7: 	major: ['Letters & Sci Undeclared']: 	160 Integrative Biology-B 	3AC Sociology-A 	8B Physics-D 	197 Psychology-Credit 	sem 8: 	major: ['Integrative Biology']: 	C116 Psychology-A 	140 Integrative Biology-B 	197 Psychology-Credit 	101 Psychology-A 	sem 9: 	major: ['Integrative Biology', 'Psychology']: 	102 Molecular & Cell Biology-B 	N140 Psychology-A 	sem 10: 	major: ['Integrative Biology', 'Psychology']: 	158LF Integrative Biology-A 
label: 	['150A Public Health', '130A Molecular & Cell Biology', '150E Public Health', '198 Asian American Studies']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '53 Mathematics', '150 Molecular & Cell Biology', '105 Electrical Engineering', '54 Mathematics', '113 Mathematics', '16B Mathematics', '121A Mathematics', '137B Physics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	R2A Asian American Studies-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	10A Mathematics-B 	R2B Asian American Studies-B 	98 Mathematics-Credit 	35AC Integrative Biology-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	98 Nutritional Science & Tox-Credit 	98 Mathematics-Credit 	143 Music-A 	10B Mathematics-B 	1A Chemistry-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-B 	116L Integrative Biology-C 	sem 4: 	major: ['Letters & Sci Undeclared']: 	1A Biology-C 	3A Chemistry-C 	3AL Chemistry-A 	1AL Biology-B 	1 Psychology-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	10 Nutritional Science & Tox-A 	2 Naval Science-A 	140 Integrative Biology-Credit 	8A Physics-B 	sem 6: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-C 	3BL Chemistry-A 	131 Integrative Biology-C 	sem 7: 	major: ['Integrative Biology']: 	170 Korean-A 	136 Molecular & Cell Biology-Credit 	1B Biology-B 	123AL Integrative Biology-B 	80 Earth & Planetary Science-B 
label: 	['144 Env Sci, Policy, & Mgmt', '132 Integrative Biology', '169 Integrative Biology', '412 Naval Science', '132 Env Sci, Policy, & Mgmt']
predict: 	['16B Mathematics', '121A Mathematics', '105 Electrical Engineering', '1B Chemistry', 'C114 Molecular & Cell Biology', '40 Geography', '164 Computer Science', '104LF Integrative Biology', '150L Molecular & Cell Biology', '1 Anthropology']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1A Mathematics-A 	1Y Chinese-A 	24 Philosophy-Credit 	R1A Theater Dance & Perf Stds-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-B 	1B Mathematics-B 	10Y Chinese-Credit 	1A Chemistry-B 	10 Peace & Conflict Studies-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	7A Chinese-B 	R1B Linguistics-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3A Chemistry-A 	198 Molecular & Cell Biology-Credit 	1B Biology-A 	3AL Chemistry-A 	64 Molecular & Cell Biology-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	2 Statistics-B 	8A Physics-B 	3B Chemistry-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	1A Biology-A 	1AL Biology-A 	sem 6: 	major: ['MCB-Neurobiology']: 	W1 Psychology-A 	8B Physics-B 	35AC Integrative Biology-A 	12A Philosophy-B 	sem 7: 	major: ['MCB-Neurobiology']: 	C160 Molecular & Cell Biology-B 	102 Molecular & Cell Biology-B 	110 Psychology-A 	sem 8: 	major: ['MCB-Neurobiology', 'Psychology']: 	198 Public Health-Credit 	163 Molecular & Cell Biology-A 	104 Molecular & Cell Biology-B 	C127 Psychology-A 
label: 	['130 Psychology', '112 Public Health', 'C143B Integrative Biology', '150 Psychology', '165 Molecular & Cell Biology', '104B Public Health']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '140 Integrative Biology', '53 Mathematics', '16B Mathematics', '105 Electrical Engineering', '113 Mathematics', '54 Mathematics', '10B Mathematics', '137B Physics']
correct: 	[]

sem 0: 	major: ['Microbial Biology']: 	98 Education-Credit 	32 Mathematics-B 	sem 1: 	major: ['Microbial Biology']: 	35AC Integrative Biology-B 	1AL Chemistry-A 	98 Molecular & Cell Biology-Credit 	16A Mathematics-B 	1A Chemistry-C 	98 Mathematics-Credit 	sem 2: 	major: ['Microbial Biology']: 	1B Biology-C 	40 Theater Dance & Perf Stds-A 	16B Mathematics-C 	2 Psychology-A 	24 Materials Science & Eng-Credit 	sem 3: 	major: ['Microbial Biology']: 	6 Psychology-A 	1B Biology-A 	sem 4: 	major: ['Microbial Biology']: 	1 Sociology-A 	R1A Theater Dance & Perf Stds-A 	3A Chemistry-B 	3AL Chemistry-A 	sem 5: 	major: ['Microbial Biology']: 	2 Economics-B 	1AL Biology-B 	1A Biology-B 	R1B History of Art-A 	sem 6: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	3B Chemistry-C 	sem 7: 	major: ['Letters & Sci Undeclared']: 	117 Integrative Biology-C 	1B Mathematics-D 	122 Theater Dance & Perf Stds-B 	8A Physics-C 
label: 	['10 Nutritional Science & Tox', '171 Integrative Biology', '102 Molecular & Cell Biology', 'C143B Integrative Biology']
predict: 	['1B Chemistry', '150L Molecular & Cell Biology', '40 Geography', '2AC Anthropology', '1 Anthropology', '194 Computer Science', '105 Chemistry', '183 Geography', '116 Earth & Planetary Science', '128B Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	35AC Integrative Biology-Credit 	2 Psychology-B 	1A Mathematics-B 	1A Chemistry-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-A 	10 Nutritional Science & Tox-B 	116 Public Health-Credit 	3AL Chemistry-A 	98 Public Health-Credit 	3A Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	3B Chemistry-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	R5A German-A 	20A Music-A 	8A Physics-B 	301 Mathematics-Credit 	301C Chemistry-Credit 	1B Biology-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	R5B Italian Studies-B 	1AL Biology-B 	20 Geography-Credit 	1A Biology-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	102 Molecular & Cell Biology-A 	sem 6: 	major: ['Integrative Biology']: 	123AL Integrative Biology-A 	C144 Integrative Biology-B 	151 College Writing Programs-B 	160 Psychology-A 
label: 	['191P Business Admin-Undergrad', '141 Psychology', '50AC Env Sci, Policy, & Mgmt', '169 Integrative Biology']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '140 Integrative Biology', '8B Physics', '53 Mathematics', '105 Electrical Engineering', '113 Mathematics', '16B Mathematics', '150 Molecular & Cell Biology']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	1A Chemistry-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1A Mathematics-C 	R1A Film-A 	1B Biology-B 	98 Mathematics-Credit 	10AC Ethnic Studies-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	16B Mathematics-C 	98 Molecular & Cell Biology-No Credit 	R1B Comparative Literature-B 	3AL Chemistry-A 	3A Chemistry-C 	1 Psychology-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	32 Molecular & Cell Biology-C 	32L Molecular & Cell Biology-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	98 Public Health-Credit 	3BL Chemistry-C 	3B Chemistry-C 	8A Physics-C 	115 Global Poverty & Practice-C 	sem 5: 	major: ['Letters & Sci Undeclared']: 	1A Biology-C 	40 Plant Biology-Credit 	1 Sociology-B 	3AC Anthropology-A 	1AL Biology-B 	sem 6: 	major: ['Letters & Sci Undeclared']: 	8B Physics-C 	C140 South Asian-B 	117 Integrative Biology-Credit 	160 Integrative Biology-C 	198 Plant Biology-Credit 
label: 	['198 Public Health', '113L Integrative Biology', 'C180U Letters & Science', '102 Molecular & Cell Biology']
predict: 	['40 Geography', '2AC Anthropology', '1 Anthropology', '194 Computer Science', '105 Chemistry', '183 Geography', '116 Earth & Planetary Science', '142 Electrical Engineering', '128B Mathematics', '189 Anthropology']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	1A Chemistry-B 	R1A Near Eastern Studies-A 	98 Linguistics-Credit 	1A Mathematics-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	3AL Chemistry-A 	R1B Near Eastern Studies-B 	1B Mathematics-B 	3A Chemistry-C 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	3 Psychology-A 	3B Chemistry-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1 Sociology-A 	1B Biology-B 	8A Physics-F 	20A Music-Credit 	1 Psychology-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	50AC Env Sci, Policy, & Mgmt-A 	8A Physics-B 	1AL Biology-B 	1A Biology-B 	sem 5: 	major: ['Letters & Sci Undeclared']: 	102 Molecular & Cell Biology-C 	sem 6: 	major: ['Letters & Sci Undeclared']: 	115 Global Poverty & Practice-A 	104 Molecular & Cell Biology-B 	8B Physics-B 	1 Spanish-A 
label: 	['142 Public Health', '2 Spanish', 'C12 Earth & Planetary Science', '140 Integrative Biology']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '53 Mathematics', '140 Integrative Biology', '150 Molecular & Cell Biology', '10B Mathematics', '54 Mathematics', '105 Electrical Engineering', '113 Mathematics', '137B Physics']
correct: 	['140 Integrative Biology']

sem 0: 	major: ['Chemical Biology']: 	1B Mathematics-C 	4A Chemistry-B 	R1B History of Art-A 	96 Chemistry-Credit 	sem 1: 	major: ['Chemical Biology']: 	53 Mathematics-C 	8A Physics-B 	4B Chemistry-B 	21AC Ethnic Studies-A 	sem 2: 	major: ['Chemical Biology']: 	1A Biology-B 	1AL Biology-B 	sem 3: 	major: ['Chemical Biology']: 	8B Physics-B 	54 Mathematics-B 	112A Chemistry-B 	sem 4: 	major: ['Chemical Biology']: 	301C Chemistry-Credit 	120A Chemistry-C 	112B Chemistry-B 	7 Engineering-B 	sem 5: 	major: ['Chemical Biology']: 	196 International & Area Stds-A 	W187 Interdisciplinary Studies-A 	sem 6: 	major: ['Chemical Biology']: 	135 Chemistry-B 	C62 Molecular & Cell Biology-A 	103 Chemistry-C 	120B Chemistry-B 	198 Env Sci, Policy, & Mgmt-Credit 
label: 	['C271A Chemistry', '110 Molecular & Cell Biology', 'C271C Chemistry', 'C110L Chemistry', 'C271B Chemistry']
predict: 	['102 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '3B Chemistry', '140 Integrative Biology', '150 Molecular & Cell Biology', '1B Biology', '105 Electrical Engineering', '3A Chemistry', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Molecular Environ Biology']: 	98 Env Sci, Policy, & Mgmt-Credit 	R1A English-A 	98 English-Credit 	2AC Anthropology-B 	2 Physical Education-Credit 	39A Native American Studies-Credit 	sem 1: 	major: ['Molecular Environ Biology']: 	98 Sociology-Credit 	1AL Chemistry-B 	1A Chemistry-C 	32 Mathematics-Credit 	97 Chicano Studies-Credit 	4 Political Science-B 	15 Env Sci, Policy, & Mgmt-B 	sem 2: 	major: ['Molecular Environ Biology']: 	R1B History of Art-B 	16A Mathematics-C 	sem 3: 	major: ['Molecular Environ Biology']: 	16B Mathematics-C 	10 Theater Dance & Perf Stds-A 	8A Physics-No Credit 	1AL Biology-C 	1A Biology-C 	sem 4: 	major: ['Molecular Environ Biology']: 	3AL Chemistry-A 	1B Biology-C 	3A Chemistry-C 	C11 Env Sci, Policy, & Mgmt-B 	sem 5: 	major: ['Molecular Environ Biology']: 	3B Chemistry-C 	1 French-A 	sem 6: 	major: ['Molecular Environ Biology']: 	3BL Chemistry-B 	C126 Env Sci, Policy, & Mgmt-C 	108B Env Sci, Policy, & Mgmt-B 	2 French-B 	116 Public Health-Credit 
label: 	['126 Theater Dance & Perf Stds', '144 Env Sci, Policy, & Mgmt', '114 Env Sci, Policy, & Mgmt', '102 Molecular & Cell Biology']
predict: 	['150L Molecular & Cell Biology', '40 Geography', '194 Computer Science', '2AC Anthropology', '1 Anthropology', '140 Electrical Engineering', '183 Geography', '189 Anthropology', '142 Electrical Engineering', '128B Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1 Psychology-A 	2 Spanish-A 	R1B Comparative Literature-A 	24 Integrative Biology-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-B 	1A Chemistry-B 	94 Peace & Conflict Studies-Credit 	16A Mathematics-A 	3 Spanish-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3A Chemistry-B 	16B Mathematics-B 	3AL Chemistry-A 	1B Biology-A 	4 Spanish-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	2 Statistics-A 	98 Education-Credit 	3BL Chemistry-A 	3B Chemistry-A 	25 Spanish-A 	3AC Sociology-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	101 Psychology-A 	35AC Integrative Biology-A 	1A Biology-B 	1AL Biology-B 	135 Spanish-A 	sem 5: 	major: ['Psychology']: 	2 Physical Education-Credit 	C126 Psychology-B 	131 Psychology-A 	C180U Letters & Science-A 	107B Spanish-A 	102 Molecular & Cell Biology-B 	sem 6: 	major: ['Psychology']: 	N117S English-A 	sem 7: 	major: ['Psychology']: 	133 Psychology-A 	8A Physics-A 	100 Spanish-A 	130 Psychology-A 	160 Psychology-A 
label: 	['8B Physics', 'C178 Spanish', '135 Spanish', '150 Psychology']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '8B Physics', '53 Mathematics', '140 Integrative Biology', '105 Electrical Engineering', '54 Mathematics', '10B Mathematics', '150 Molecular & Cell Biology']
correct: 	['8B Physics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	R1A Rhetoric-B 	1AL Chemistry-A 	1 Psychology-B 	16A Mathematics-B 	1A Chemistry-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	8A Physics-A 	1A Mathematics-A 	98 Molecular & Cell Biology-Credit 	50AC Env Sci, Policy, & Mgmt-A 	1 Anthropology-A 	98 Mathematics-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3A Chemistry-B 	R5B Italian Studies-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	8B Physics-Credit 	1 French-Credit 	3AL Chemistry-B 	1B Mathematics-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	198 Statistics-Credit 	134 Statistics-C 	98 Computer Science-Credit 	53 Mathematics-C 	61A Computer Science-Credit 	sem 5: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-C 	3BL Chemistry-B 	45 Music-A 	sem 6: 	major: ['Letters & Sci Undeclared']: 	8B Physics-A 	1A Biology-B 	1 Sociology-B 	1AL Biology-C 
label: 	['169 Integrative Biology', '132 Integrative Biology', '198 Public Health', '116 Public Health', '10 Nutritional Science & Tox']
predict: 	['102 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '140 Integrative Biology', '1B Biology', '150 Molecular & Cell Biology', '54 Mathematics', '10B Mathematics', '105 Electrical Engineering', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1A Mathematics-C 	1 Letters & Science-Credit 	25A Philosophy-B 	32 Molecular & Cell Biology-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	R1A African American Studies-B 	26AC Music-B 	1A Chemistry-F 	1B Biology-C 	90E Molecular & Cell Biology-Credit 	1AL Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-C 	R1B Native American Studies-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3A Chemistry-D 	C64 Molecular & Cell Biology-C 	3AL Chemistry-A 	10 Computer Science-Credit 	1B Mathematics-C 	sem 4: 	major: ['Letters & Sci Undeclared']: 	98 Public Health-Credit 	116 Public Health-Credit 	2 Physical Education-Credit 	3A Chemistry-C 	1 Cognitive Science-B 	61A Computer Science-C 	sem 5: 	major: ['Letters & Sci Undeclared']: 	N133 Psychology-A 	100 Linguistics-B 	sem 6: 	major: ['Cognitive Science']: 	3BL Chemistry-B 	1A Biology-C 	1AL Biology-C 	3B Chemistry-C 	C100 Cognitive Science-A 
label: 	['1 Psychology', 'C126 Cognitive Science', '55 Mathematics', '160 Psychology']
predict: 	['1B Chemistry', '40 Geography', '150L Molecular & Cell Biology', '1 Anthropology', '141A Physics', '2AC Anthropology', '194 Computer Science', '140 Electrical Engineering', '183 Geography', '105 Chemistry']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	140 Music-A 	1A Mathematics-C 	1A Chemistry-C 	sem 1: 	major: ['Letters & Sci Undeclared']: 	98 Molecular & Cell Biology-Credit 	140 Music-A 	1B Biology-C 	1A Mathematics-B 	13 Plant Biology-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-F 	sem 3: 	major: ['Letters & Sci Undeclared']: 	98 Public Health-Credit 	1B Mathematics-D 	3A Chemistry-C 	3AL Chemistry-A 	R1A Theater Dance & Perf Stds-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	2 Psychology-A 	R5B Anthropology-A 	263 Integrative Biology-A 	3BL Chemistry-A 	3B Chemistry-C 	sem 5: 	major: ['Letters & Sci Undeclared']: 	141 Integrative Biology-B 	20A Music-A 	sem 6: 	major: ['Letters & Sci Undeclared']: 	1A Biology-C 	153 Integrative Biology-B 	1AL Biology-A 	139 Music-A 
label: 	['116 Public Health', '8A Physics', '102 Molecular & Cell Biology', '29 Music', '263 Integrative Biology']
predict: 	['140 Integrative Biology', '16B Mathematics', '10B Mathematics', '121A Mathematics', '1B Chemistry', '105 Electrical Engineering', '40 Geography', '1A Chemistry', '104LF Integrative Biology', '150L Molecular & Cell Biology']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	98 Psychology-Credit 	10 Peace & Conflict Studies-B 	50 Earth & Planetary Science-B 	1A Arabic-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	10 Business Admin-Undergrad-B 	1B Arabic-B 	1B Biology-B 	1A Mathematics-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	N1 Psychology-A 	1A Chemistry-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	20A Arabic-B 	3AL Chemistry-A 	16B Mathematics-A 	98 Molecular & Cell Biology-Credit 	118 Molecular & Cell Biology-A 	3A Chemistry-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	1 Economics-A 	20B Arabic-Credit 	1AL Biology-B 	3AC Sociology-A 	1A Biology-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	3B Chemistry-A 	3BL Chemistry-A 	sem 6: 	major: ['MCB-Immunology']: 	8A Physics-A 	102 Molecular & Cell Biology-A 	144 Near Eastern Studies-A 
label: 	['150 Molecular & Cell Biology', 'R1B Comparative Literature', '180 Molecular & Cell Biology', '8B Physics', '198 Molecular & Cell Biology']
predict: 	['110 Molecular & Cell Biology', 'C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '8B Physics', '140 Integrative Biology', '53 Mathematics', '105 Electrical Engineering', '150 Molecular & Cell Biology', '54 Mathematics', '113 Mathematics']
correct: 	['8B Physics', '150 Molecular & Cell Biology']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1A Chemistry-B 	N1A English-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1A Japanese-A 	1A Mathematics-B 	3A Chemistry-B 	1AL Chemistry-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-B 	97 Education-Credit 	98 Education-Credit 	3AL Chemistry-A 	1 Psychology-A 	1B Biology-B 	98 Public Policy-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	3BL Chemistry-A 	10A Japanese-A 	98 Public Health-Credit 	3B Chemistry-C 	116 Public Health-Credit 	1 Sociology-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	100AC Gender & Womens Studies-B 	1A Biology-C 	198 Public Health-Credit 	1AL Biology-B 	R1B Native American Studies-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	102 Molecular & Cell Biology-C 	sem 6: 	major: ['L&S Public Health']: 	150B Public Health-A 	8A Physics-B 	142 Public Health-A 	143 Asian American Studies-A 
label: 	['8B Physics', '150A Public Health', '150E Public Health']
predict: 	['C100A Molecular & Cell Biology', '104 Molecular & Cell Biology', '53 Mathematics', '8B Physics', '140 Integrative Biology', '150 Molecular & Cell Biology', '10B Mathematics', '54 Mathematics', '105 Electrical Engineering', '16B Mathematics']
correct: 	['8B Physics']

