sem 0: 	major: ['Letters & Sci Undeclared']: 	103A French-A 	C62 Molecular & Cell Biology-A 	179 Political Science-Credit 	102 French-A 	5 Political Science-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1AL Chemistry-A 	1A Chemistry-A 	R1B Legal Studies-A 	7B History-B 	C10 Astronomy-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	3AL Chemistry-A 	54 Mathematics-A 	7A Physics-C 	118A French-Credit 	3A Chemistry-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	1B Biology-A 	3B Chemistry-B 	C180U Letters & Science-A 	3BL Chemistry-A 	53 Mathematics-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	61A Computer Science-A 	sem 5: 	major: ['Letters & Sci Undeclared']: 	1AL Biology-A 	8B Physics-A 	135 Chemistry-A 	197 Computer Science-Credit 	1A Biology-A 	sem 6: 	major: ['MCB-Biochem & Mol Biol']: 	198 Computer Science-Credit 	C100A Molecular & Cell Biology-A 	70 Computer Science-A 	61B Computer Science-A 	sem 7: 	major: ['L&S Computer Science', 'MCB-Biochem & Mol Biol']: 	61C Computer Science-B 	375 Computer Science-Credit 	140 Molecular & Cell Biology-B 	110 Molecular & Cell Biology-A 	170 Computer Science-B 	198BC Computational Biology-Credit 
sem 0: 	major: ['CNR Undeclared']: 	5 Linguistics-A 	1AL Chemistry-A 	25 Spanish-A 	1A Chemistry-B 	22 Plant Biology-A 	10A Mathematics-A 	sem 1: 	major: ['CNR Undeclared']: 	10B Mathematics-B 	21AC Ethnic Studies-B 	1B Biology-B 	3A Chemistry-A 	sem 2: 	major: ['CNR Undeclared']: 	1B Chemistry-A 	sem 3: 	major: ['CNR Undeclared']: 	2 History-A 	3AL Chemistry-A 	1AL Biology-A 	1A Biology-A 	8A Physics-A 	sem 4: 	major: ['CNR Undeclared']: 	3BL Chemistry-A 	53 Mathematics-A 	3B Chemistry-A 	8B Physics-A 	sem 5: 	major: ['CNR Undeclared']: 	54 Mathematics-A 	61AS Computer Science-A 	C100A Molecular & Cell Biology-A 	10 Near Eastern Studies-Credit 
label: 	['110 Molecular & Cell Biology', '140 Molecular & Cell Biology', '140L Molecular & Cell Biology', '198 Bioengineering']
predict: 	['113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '1B Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics', '185 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	5 Political Science-Credit 	24 Mathematics-Credit 	10 Nutritional Science & Tox-A 	98 Public Health-Credit 	R1B English-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	45A English-Credit 	1A Mathematics-B 	C101 Journalism-Credit 	C103 Public Policy-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	134 Statistics-C 	1A Chinese-Credit 	5 Sociology-B 	1B Mathematics-C 	sem 3: 	major: ['Letters & Sci Undeclared']: 	C160B Geography-B 	2 Economics-B 	H53 Mathematics-No Credit 	55 Mathematics-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	82 UGIS-UG Interdisc Studies-A 	54 Mathematics-C 	53 Mathematics-C 	sem 5: 	major: ['Letters & Sci Undeclared']: 	133 Statistics-B 	113 Mathematics-C 	130 Education-C 	135 Statistics-C 	290A Information-No Credit 
label: 	['161 Industrial Eng & Ops Rsch', '104 Mathematics', '158 Statistics', '131AC Education']
predict: 	['16B Mathematics', '10B Mathematics', 'H54 Mathematics', '121B Mathematics', '191 Mathematics', '118 Mathematics', '128B Mathematics', '16A Mathematics', '153 Mathematics', 'H185 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	61A Computer Science-A 	7A Physics-A 	1B Mathematics-A 	10 Bioengineering-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	61B Computer Science-A 	25 Bioengineering-Credit 	3A Chemistry-A 	3AL Chemistry-A 	R1B History-A 	53 Mathematics-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	7B Physics-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	61C Computer Science-A 	70 Computer Science-A 	54 Mathematics-B 	97 Computer Science-Credit 	98 Computer Science-Credit 	195 Computer Science-Credit 	sem 4: 	major: ['L&S Computer Science']: 	375 Computer Science-Credit 	188 Computer Science-A 	170 Computer Science-A 	50AC Env Sci, Policy, & Mgmt-Credit 	sem 5: 	major: ['L&S Computer Science']: 	W61 Molecular & Cell Biology-Credit 
label: 	['100 Linguistics', '162 Computer Science', '189 Computer Science']
predict: 	['113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '1B Mathematics', '121A Mathematics', '191 Mathematics', '10A Mathematics', '140 Mathematics']
correct: 	[]

sem 0: 	major: ['Chemical Engineering']: 	40 Chemical Engineering-A 	54 Mathematics-A 	4A Chemistry-B 	3AC Anthropology-B 	sem 1: 	major: ['Chemical Engineering']: 	7 Engineering-A 	10 Nutritional Science & Tox-Credit 	4B Chemistry-B 	7A Physics-A 	sem 2: 	major: ['Chemical Engineering']: 	61A Computer Science-A 	70 Computer Science-A 	sem 3: 	major: ['Chemical Engineering']: 	112A Chemistry-Credit 	7B Physics-A 	140 Chemical Engineering-Credit 	sem 4: 	major: ['Chemical Engineering']: 	61B Computer Science-A 	197 Computer Science-Credit 	40 Electrical Engineering-C 	133 Statistics-F 	116 Public Health-Credit 	134 Statistics-B 	sem 5: 	major: ['Chemical Engineering']: 	103 Business Admin-Undergrad-Credit 	135 Statistics-B 	61C Computer Science-C 
label: 	['188 Computer Science', '161 Computer Science', '162 Computer Science']
predict: 	['53 Mathematics', '113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', 'H54 Mathematics', '104 Mathematics', '10B Mathematics', '1B Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	39M Psychology-Credit 	53 Mathematics-B 	C10 Physics-A 	50AC Env Sci, Policy, & Mgmt-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	1 Economics-C 	20 Statistics-B 	11 Nutritional Science & Tox-B 	10 Business Admin-Undergrad-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	W187 Interdisciplinary Studies-No Credit 	196 International & Area Stds-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-No Credit 	102A Business Admin-Undergrad-A 	101A Economics-A 	103 Business Admin-Undergrad-B 	sem 4: 	major: ['Letters & Sci Undeclared']: 	101B Economics-A 	54 Mathematics-A 	198 Statistics-Credit 	134 Statistics-A 	C181 Environ Econ & Policy-B 	sem 5: 	major: ['Economics']: 	61A Computer Science-Credit 	141 Economics-A 	198 Statistics-Credit 	131 Business Admin-Undergrad-A 	133 Statistics-A 	135 Statistics-A 
label: 	['153 Statistics', '137 Business Admin-Undergrad', '133 Business Admin-Undergrad']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '10B Mathematics', '1B Mathematics', 'H54 Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1 Economics-A 	1B Mathematics-A 	20 College Writing Programs-A 	98 Asian American Studies-Credit 	7 Engineering-A 	R1A Rhetoric-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	198 German-Credit 	61B Computer Science-A 	54 Mathematics-A 	10 Nutritional Science & Tox-A 	R4B College Writing Programs-A 	53 Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	70 Computer Science-A 	134 Statistics-A 	97 Statistics-Credit 	sem 3: 	major: ['L&S Computer Science']: 	10 Business Admin-Undergrad-A 	101B Economics-A 	188 Computer Science-B 	61C Computer Science-B 	sem 4: 	major: ['L&S Computer Science', 'L&S Ops Research & Mgmt Sci']: 	160 Industrial Eng & Ops Rsch-A 	296A Information-A 	170 Computer Science-A 	138 Economics-Credit 	135 Statistics-B 	221 Industrial Eng & Ops Rsch-A 	375 Electrical Engineering-Credit 	sem 5: 	major: ['L&S Computer Science', 'L&S Ops Research & Mgmt Sci']: 	189 Computer Science-Credit 	2 Physical Education-Credit 	182 Economics-No Credit 	101A Economics-A 
label: 	['131 Industrial Eng & Ops Rsch', '186 Computer Science', '100AC History', '161 Industrial Eng & Ops Rsch', '290R Industrial Eng & Ops Rsch']
predict: 	['113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '1B Mathematics', '10B Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	[]

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	1AL Chemistry-A 	61A Computer Science-A 	1A Chemistry-A 	1A Mathematics-A 	24 Electrical Engineering-Credit 	2AC Anthropology-Credit 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	R1A College Writing Programs-A 	61B Computer Science-A 	137 Anthropology-Credit 	70 Computer Science-A 	1B Mathematics-A 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	W145A Political Science-Credit 	W53 Mathematics-A 	sem 3: 	major: ['Electrical Eng & Comp Sci']: 	54 Mathematics-A 	188 Computer Science-A 	170 Computer Science-A 	61C Computer Science-A 	7A Physics-A 	sem 4: 	major: ['Electrical Eng & Comp Sci']: 	174 Computer Science-A 	189 Computer Science-A 	127 Electrical Engineering-A 	sem 5: 	major: ['Electrical Eng & Comp Sci']: 	287 Computer Science-A 	294 Computer Science-A 	7B Physics-A 	16A Electrical Engineering-A 	C281A Computer Science-A 
label: 	['C280 Computer Science', '16B Electrical Engineering', '162 Computer Science']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '104 Mathematics', '10B Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	10 Computer Science-A 	24 Env Sci, Policy, & Mgmt-Credit 	26AC Music-A 	1A Chemistry-B 	1AL Chemistry-B 	98 Music-Credit 	sem 1: 	major: ['Letters & Sci Undeclared']: 	61A Computer Science-B 	98 Music-Credit 	3A Chemistry-A 	10 Media Studies-Credit 	3AL Chemistry-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	98 Music-Credit 	61 Molecular & Cell Biology-B 	61B Computer Science-No Credit 	70 Computer Science-No Credit 	1 Cognitive Science-B 	sem 3: 	major: ['Letters & Sci Undeclared']: 	100 Linguistics-A 	C127 Cognitive Science-A 	122 Philosophy-B 	55 Mathematics-B 	sem 4: 	major: ['Cognitive Science']: 	166AC Psychology-A 	54 Mathematics-C 	C100 Cognitive Science-A 	61B Computer Science-B 	sem 5: 	major: ['Cognitive Science']: 	70 Computer Science-B 	197 Computer Science-Credit 	sem 6: 	major: ['Cognitive Science']: 	188 Computer Science-A 	61C Computer Science-B 	131 Cognitive Science-A 	198BC Computational Biology-Credit 
label: 	['189 Computer Science', 'C126 Cognitive Science', '170 Computer Science', 'C101 Cognitive Science']
predict: 	['53 Mathematics', '113 Mathematics', '128A Mathematics', '16B Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics', '121A Mathematics', '191 Mathematics', '185 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	4A History-A 	24 Mathematics-Credit 	1B Mathematics-B 	25A Philosophy-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	C10 Astronomy-A 	98 History-Credit 	53 Mathematics-A 	130B History-A 	26AC Music-B 	sem 2: 	major: ['Letters & Sci Undeclared']: 	101A Economics-A 	134 Statistics-B 	151C History-A 	1 Physical Education-Credit 	2 History-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	6B History-A 	1 Physical Education-Credit 	101B Economics-A 	131 Economics-A 	sem 4: 	major: ['Economics']: 	R1B Comparative Literature-A 	N106B History-A 
label: 	['R1A Rhetoric', '106A History', '141 Economics', '54 Mathematics']
predict: 	['113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '1B Mathematics', '121A Mathematics', '191 Mathematics', '10A Mathematics']
correct: 	['54 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	1B Mathematics-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-B 	61A Computer Science-Credit 	2AC Anthropology-B 	10 Plant Biology-Credit 	sem 2: 	major: ['Letters & Sci Undeclared']: 	98 Mathematics-Credit 	133 Statistics-A 	10 Nutritional Science & Tox-A 	50 Molecular & Cell Biology-Credit 	1A Chemistry-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	53 Mathematics-A 	sem 4: 	major: ['Letters & Sci Undeclared']: 	116 Public Health-Credit 	97 Computer Science-Credit 	134 Statistics-C 	55 Mathematics-C 	C10 Astronomy-Credit 
label: 	['151 Mathematics', '112 Public Health', '113 Mathematics', '135 Statistics']
predict: 	['113 Mathematics', '128A Mathematics', '16B Mathematics', 'H54 Mathematics', '10B Mathematics', '1B Mathematics', '121A Mathematics', '191 Mathematics', '185 Mathematics', '121B Mathematics']
correct: 	['113 Mathematics']

sem 0: 	major: ['Electrical Eng & Comp Sci']: 	53 Mathematics-B 	7A Physics-B 	160AC Env Sci, Policy, & Mgmt-Credit 	61A Computer Science-A 	98 Engineering-Credit 	sem 1: 	major: ['Electrical Eng & Comp Sci']: 	7B Physics-B 	61C Computer Science-A 	54 Mathematics-A 	61B Computer Science-A 	sem 2: 	major: ['Electrical Eng & Comp Sci']: 	195 Computer Science-Credit 	70 Computer Science-A 	R1B Rhetoric-B 	20 Electrical Engineering-A 	sem 3: 	major: ['Electrical Eng & Comp Sci']: 	170 Computer Science-A 	188 Computer Science-A 	40 Electrical Engineering-A 	sem 4: 	major: ['Electrical Eng & Comp Sci']: 	126 Electrical Engineering-A 	162 Computer Science-A 	189 Computer Science-A 
label: 	['375 Electrical Engineering', '161 Computer Science', 'C103 Public Policy', 'C280 Computer Science', '124C Political Science']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '16B Mathematics', '10B Mathematics', '128A Mathematics', '1B Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	24 Industrial Eng & Ops Rsch-Credit 	98 Molecular & Cell Biology-Credit 	1 Economics-A 	53 Mathematics-A 	64 Molecular & Cell Biology-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	10 Business Admin-Undergrad-A 	W21 Statistics-A 	39D Legal Studies-A 	61A Computer Science-A 	54 Mathematics-B 	sem 2: 	major: ['L&S Ops Research & Mgmt Sci']: 	134 Statistics-B 	101A Economics-A 	61B Computer Science-A 	sem 3: 	major: ['L&S Ops Research & Mgmt Sci']: 	145AC Demography-A 	166 Industrial Eng & Ops Rsch-B 	94 Peace & Conflict Studies-Credit 	190G Industrial Eng & Ops Rsch-A 	160 Industrial Eng & Ops Rsch-A 	sem 4: 	major: ['L&S Ops Research & Mgmt Sci']: 	C148 Education-A 	135 Statistics-A 	115 Industrial Eng & Ops Rsch-A 	190C Industrial Eng & Ops Rsch-Credit 	151 Industrial Eng & Ops Rsch-A 
label: 	['158 Statistics', '170 Computer Science', '131 Industrial Eng & Ops Rsch', '161 Industrial Eng & Ops Rsch', '170 Industrial Eng & Ops Rsch']
predict: 	['53 Mathematics', '113 Mathematics', '55 Mathematics', '16B Mathematics', '128A Mathematics', '104 Mathematics', 'H54 Mathematics', '1B Mathematics', '10B Mathematics', '121A Mathematics']
correct: 	[]

sem 0: 	major: ['Eng Math & Statistics']: 	32 Mathematics-A 	50 Chicano Studies-A 	sem 1: 	major: ['Eng Math & Statistics']: 	1A Mathematics-B 	R1A Rhetoric-B 	2AC Anthropology-A 	1AL Chemistry-A 	1A Chemistry-B 	sem 2: 	major: ['Eng Math & Statistics']: 	1B Mathematics-B 	7 Engineering-B 	55 Mathematics-C 	7A Physics-C 	sem 3: 	major: ['Eng Math & Statistics']: 	R1B Celtic Studies-B 	53 Mathematics-B 	sem 4: 	major: ['Eng Math & Statistics']: 	82 UGIS-UG Interdisc Studies-A 	7B Physics-C 	54 Mathematics-B 	45 Engineering-B 
label: 	['7C Physics', '130 Education']
predict: 	['113 Mathematics', '128A Mathematics', '16B Mathematics', '10B Mathematics', 'H54 Mathematics', '121A Mathematics', '185 Mathematics', '191 Mathematics', '121B Mathematics', '105 Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	R5A Slavic Languages & Lit-A 	16A Mathematics-A 	10 Nutritional Science & Tox-A 	7A History-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	90 Native American Studies-A 	10 Business Admin-Undergrad-A 	1B Mathematics-A 	10 Computer Science-A 	C10 Physics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	R5B Anthropology-A 	50AC Env Sci, Policy, & Mgmt-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	80 Earth & Planetary Science-A 	1 Economics-B 	53 Mathematics-B 	10 History-A 
label: 	['101B Business Admin-Undergrad', '97 Computer Science', '55 Mathematics', '20 Statistics', '54 Mathematics']
predict: 	['113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '104 Mathematics', '10B Mathematics', 'H54 Mathematics', '121A Mathematics', '191 Mathematics']
correct: 	['54 Mathematics', '55 Mathematics']

sem 0: 	major: ['Letters & Sci Undeclared']: 	54 Mathematics-A 	3AC Sociology-A 	10 Nutritional Science & Tox-A 	R1B History of Art-A 	sem 1: 	major: ['Letters & Sci Undeclared']: 	42 Electrical Engineering-A 	61A Computer Science-B 	13 Plant Biology-A 	10B Classics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	61BL Computer Science-B 	W9 College Writing Programs-Credit 	sem 3: 	major: ['Letters & Sci Undeclared']: 	14 Gender & Womens Studies-No Credit 	301 Mathematics-Credit 	61C Computer Science-F 	70 Computer Science-C 
label: 	['R1B Film', '61C Computer Science', '170 Computer Science', '98 Electrical Engineering']
predict: 	['16B Mathematics', '10B Mathematics', '121A Mathematics', '121B Mathematics', '118 Mathematics', '105 Mathematics', '128B Mathematics', '16A Mathematics', 'H113 Mathematics', '1A Mathematics']
correct: 	[]

sem 0: 	major: ['Letters & Sci Undeclared']: 	1 Physical Education-A 	R1B Comparative Literature-A 	1Y Chinese-A 	1 Economics-B 	1A Mathematics-B 	sem 1: 	major: ['Letters & Sci Undeclared']: 	10Y Chinese-A 	98 Economics-Credit 	100B Economics-B 	1B Mathematics-A 	sem 2: 	major: ['Letters & Sci Undeclared']: 	W21 Statistics-A 	sem 3: 	major: ['Letters & Sci Undeclared']: 	C70U Letters & Science-A 	100A Economics-A 	53 Mathematics-B 	10 Business Admin-Undergrad-A 	2 Physical Education-Credit 
label: 	['2 Political Science', '131 Economics', 'C160V Letters & Science', '54 Mathematics']
predict: 	['113 Mathematics', '54 Mathematics', '55 Mathematics', '128A Mathematics', '16B Mathematics', '10B Mathematics', '104 Mathematics', 'H54 Mathematics', '121A Mathematics', '121B Mathematics']
correct: 	['54 Mathematics']

sem 0: 	major: ['Bioengineering']: 	24 Bioengineering-Credit 	1AL Chemistry-A 	53 Mathematics-A 	R1A Rhetoric-A 	10 Bioengineering-A 	1A Chemistry-A 	sem 1: 	major: ['Bioengineering']: 	25 Bioengineering-Credit 	R1B Rhetoric-A 	3AL Chemistry-A 	61A Computer Science-A 	7B Physics-A 	20 Electrical Engineering-B 	3A Chemistry-B 	sem 2: 	major: ['Bioengineering']: 	40 Electrical Engineering-B 	70 Computer Science-A 	54 Mathematics-A 	sem 3: 	major: ['Electrical Eng & Comp Sci']: 	188 Computer Science-A 	97 Computer Science-Credit 	61B Computer Science-A 	120 Electrical Engineering-A 	7A Physics-A 	3B Chemistry-A 
